FECHA,LATITUD,LONGITUD,Temperatur,Pmm_radar,DEM_AMVA,Ocurrencia
2013-01-01 14:00:00,6.052,-75.619,23.2313,0.0,1897,1
2013-01-01 14:00:00,6.16793,-75.6438,25.5,0.0,1798,0
2013-01-01 15:01:00,6.186,-75.641,25.173,0.0,1719,1
2013-01-01 15:01:00,6.16793,-75.6438,25.3,0.0,1798,0
2013-01-01 15:43:00,6.079,-75.634,23.8933,0.0,1816,1
2013-01-01 15:43:00,6.16793,-75.6438,25.4,0.0,1798,0
2013-01-01 16:13:00,6.16,-75.502,20.7813,0.0,2529,1
2013-01-01 16:13:00,6.242238,-75.574031,27.5,0.0,1496,0
2013-01-01 17:00:00,6.117,-75.629,24.3714,0.0,1776,1
2013-01-01 17:00:00,6.16793,-75.6438,23.8,0.0,1798,0
2013-01-01 17:16:00,6.322,-75.54,25.5211,0.0,1691,1
2013-01-01 17:16:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-01 17:19:00,6.278,-75.601,25.9675,0.0,1667,1
2013-01-01 17:19:00,6.259195,-75.588697,26.5,0.0,1517,0
2013-01-01 17:32:00,6.142,-75.616,25.1239,0.0,1672,1
2013-01-01 17:32:00,6.16793,-75.6438,23.7,0.0,1798,0
2013-01-01 18:00:00,6.154,-75.648,24.3787,0.0,1831,1
2013-01-01 18:00:00,6.16793,-75.6438,22.1,0.0,1798,0
2013-01-02 09:28:00,6.058,-75.628,23.7284,0.0,1824,1
2013-01-02 09:28:00,6.16793,-75.6438,21.0,0.0,1798,0
2013-01-02 09:42:00,6.16793,-75.6438,22.3,0.0,1798,0
2013-01-02 09:42:00,6.186,-75.641,25.173,0.0,1719,1
2013-01-02 12:00:00,6.16793,-75.6438,24.3,0.0,1798,0
2013-01-02 12:00:00,6.16,-75.632,25.2125,0.0,1682,1
2013-01-02 12:36:00,6.16793,-75.6438,25.4,0.0,1798,0
2013-01-02 12:36:00,6.069,-75.636,23.7135,0.0,1859,1
2013-01-02 13:11:00,6.161,-75.569,24.4826,0.0,1776,1
2013-01-02 13:11:00,6.16793,-75.6438,25.0,0.0,1798,0
2013-01-02 13:53:00,6.256,-75.628,25.6614,0.0,1670,1
2013-01-02 13:53:00,6.271891,-75.631123,0.0,0.0,1895,0
2013-01-02 14:11:00,6.271891,-75.631123,0.0,0.0,1895,0
2013-01-02 14:11:00,6.276,-75.641,24.1666,0.0,1909,1
2013-01-02 14:40:00,6.16793,-75.6438,26.7,0.0,1798,0
2013-01-02 14:40:00,6.187,-75.661,23.697,0.0,2001,1
2013-01-02 15:15:00,6.405,-75.373,26.2009,0.0,1491,1
2013-01-02 15:15:00,6.43495,-75.326646,0.0,0.0,1370,0
2013-01-02 15:51:00,6.163,-75.572,24.8233,0.0,1718,1
2013-01-02 15:51:00,6.16793,-75.6438,26.1,0.0,1798,0
2013-01-02 18:44:00,6.276,-75.641,24.1666,0.0,1909,1
2013-01-02 18:44:00,6.271891,-75.631123,0.0,0.0,1895,0
2013-01-03 10:49:00,6.242238,-75.574031,23.8,0.0,1496,0
2013-01-03 10:49:00,6.231,-75.558,25.2828,0.0,1727,1
2013-01-03 13:19:00,6.252,-75.604,26.546,0.0,1551,1
2013-01-03 13:19:00,6.259195,-75.588697,27.2,0.0,1517,0
2013-01-03 13:41:00,6.242238,-75.574031,27.4,0.0,1496,0
2013-01-03 13:41:00,6.257,-75.537,24.0037,0.0,1997,1
2013-01-03 13:54:00,6.26074,-75.57825,27.6,0.0,1494,0
2013-01-03 13:54:00,6.265,-75.57,26.6818,0.0,1487,1
2013-01-03 16:00:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-03 16:00:00,6.314,-75.507,24.7213,0.0,1937,1
2013-01-03 18:02:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-03 18:02:00,6.323,-75.51,24.8061,0.0,1902,1
2013-01-03 19:29:00,6.094,-75.629,24.1013,0.0,1779,1
2013-01-03 19:29:00,6.16793,-75.6438,21.1,0.0,1798,0
2013-01-03 23:25:00,6.199,-75.596,26.5034,0.0,1549,1
2013-01-03 23:25:00,6.242238,-75.574031,21.0,0.0,1496,0
2013-01-04 13:45:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-04 13:45:00,6.346,-75.539,25.8936,0.0,1507,1
2013-01-04 13:51:00,6.307,-75.55,26.3271,0.0,1541,1
2013-01-04 13:51:00,6.26074,-75.57825,27.3,0.0,1494,0
2013-01-04 15:40:00,6.45,-75.358,24.4665,0.0,1958,1
2013-01-04 15:40:00,6.43495,-75.326646,0.0,0.0,1370,0
2013-01-04 15:52:00,6.149,-75.616,25.3892,0.0,1634,1
2013-01-04 15:52:00,6.16793,-75.6438,24.5,0.0,1798,0
2013-01-04 15:57:00,6.271891,-75.631123,0.0,0.0,1895,0
2013-01-04 15:57:00,6.283,-75.607,25.2048,0.0,1831,1
2013-01-04 17:20:00,6.265,-75.57,26.6818,0.0,1487,1
2013-01-04 17:20:00,6.26074,-75.57825,26.6,0.0,1494,0
2013-01-04 17:35:00,6.43495,-75.326646,0.0,0.0,1370,0
2013-01-04 17:35:00,6.433,-75.336,26.4895,0.0,1367,1
2013-01-04 18:10:00,6.124,-75.625,24.2385,0.0,1820,1
2013-01-04 18:10:00,6.16793,-75.6438,22.4,0.0,1798,0
2013-01-04 18:15:00,6.43495,-75.326646,0.0,0.0,1370,0
2013-01-04 18:15:00,6.43,-75.344,26.6305,0.0,1333,1
2013-01-04 20:25:00,6.242238,-75.574031,22.2,0.0,1496,0
2013-01-04 20:25:00,6.136,-75.53,20.5423,0.0,-9999,1
2013-01-04 23:03:00,6.271891,-75.631123,0.0,0.0,1895,0
2013-01-04 23:03:00,6.252,-75.615,26.2032,0.0,1603,1
2013-01-04 23:04:00,6.083,-75.641,23.7761,0.0,1873,1
2013-01-04 23:04:00,6.16793,-75.6438,19.3,0.0,1798,0
2013-01-05 13:29:00,6.265,-75.626,25.1345,0.0,1779,1
2013-01-05 13:29:00,6.271891,-75.631123,0.0,0.0,1895,0
2013-01-05 14:27:00,6.314,-75.589,24.4549,0.0,2016,1
2013-01-05 14:27:00,6.26074,-75.57825,29.3,0.0,1494,0
2013-01-05 15:17:00,6.18,-75.583,25.9933,0.0,1567,1
2013-01-05 15:17:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-05 15:17:00,6.354,-75.502,26.4674,0.0,1455,1
2013-01-05 15:17:00,6.16793,-75.6438,26.7,0.0,1798,0
2013-01-05 15:31:00,6.259195,-75.588697,28.1,0.0,1517,0
2013-01-05 15:31:00,6.222,-75.615,26.2882,0.0,1620,1
2013-01-05 16:35:00,6.242238,-75.574031,28.4,0.0,1496,0
2013-01-05 16:35:00,6.228,-75.531,24.0655,0.0,1781,1
2013-01-05 17:00:00,6.16793,-75.6438,24.9,0.0,1798,0
2013-01-05 17:00:00,6.157,-75.624,25.4024,0.0,1648,1
2013-01-05 18:34:00,6.16793,-75.6438,22.3,0.0,1798,0
2013-01-05 18:34:00,6.183,-75.593,26.2247,0.0,1555,1
2013-01-06 14:20:00,6.16793,-75.6438,25.9,0.0,1798,0
2013-01-06 14:20:00,6.187,-75.661,23.697,0.0,2001,1
2013-01-06 14:56:00,6.263,-75.61,26.1289,0.0,1615,1
2013-01-06 14:56:00,6.259195,-75.588697,27.9,0.0,1517,0
2013-01-06 15:23:00,6.233,-75.545,24.9994,0.0,1687,1
2013-01-06 15:23:00,6.242238,-75.574031,28.4,0.0,1496,0
2013-01-06 15:50:00,6.186,-75.641,25.173,0.0,1719,1
2013-01-06 15:50:00,6.16793,-75.6438,26.5,0.0,1798,0
2013-01-06 16:12:00,6.242238,-75.574031,28.5,0.0,1496,0
2013-01-06 16:12:00,6.221,-75.592,26.8252,0.0,1512,1
2013-01-06 16:39:00,6.242238,-75.574031,28.2,0.0,1496,0
2013-01-06 16:39:00,6.207,-75.607,26.1067,0.0,1660,1
2013-01-06 17:35:00,6.242238,-75.574031,27.4,0.0,1496,0
2013-01-06 17:35:00,6.22,-75.609,26.3832,0.0,1611,1
2013-01-06 17:46:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-06 17:46:00,6.352,-75.559,25.3519,0.0,1597,1
2013-01-06 21:04:00,6.271891,-75.631123,0.0,0.0,1895,0
2013-01-06 21:04:00,6.252,-75.615,26.2032,0.0,1603,1
2013-01-06 21:45:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-06 21:45:00,6.314,-75.506,24.8102,0.0,1916,1
2013-01-06 23:00:00,6.282,-75.546,25.5283,0.0,1754,1
2013-01-06 23:00:00,6.26074,-75.57825,21.5,0.0,1494,0
2013-01-07 10:25:00,6.336,-75.512,25.9838,3.293471574783325,1579,1
2013-01-07 10:25:00,6.345343,-75.504722,0.0,2.859522104263306,1475,0
2013-01-07 11:26:00,6.271891,-75.631123,0.0,1.124766111373901,1895,0
2013-01-07 11:26:00,6.275,-75.635,24.3394,1.14030134677887,1900,1
2013-01-07 11:34:00,6.242238,-75.574031,26.2,2.529888153076172,1496,0
2013-01-07 11:34:00,6.221,-75.592,26.8252,2.050148010253906,1512,1
2013-01-07 11:55:00,6.271891,-75.631123,0.0,1.124766111373901,1895,0
2013-01-07 11:55:00,6.252,-75.615,26.2032,1.901424169540405,1603,1
2013-01-07 12:50:00,6.43495,-75.326646,0.0,3.703603506088257,1370,0
2013-01-07 12:50:00,6.454,-75.344,26.1816,2.899273872375488,1479,1
2013-01-07 14:50:00,6.259195,-75.588697,27.5,2.189376592636108,1517,0
2013-01-07 14:50:00,6.267,-75.601,26.4713,2.343465089797974,1552,1
2013-01-07 14:54:00,6.259,-75.613,26.3734,1.636999130249023,1555,1
2013-01-07 14:54:00,6.271891,-75.631123,0.0,1.124766111373901,1895,0
2013-01-07 15:18:00,6.16793,-75.6438,26.6,1.503933668136597,1798,0
2013-01-07 15:18:00,6.083,-75.644,23.7994,0.0,1878,1
2013-01-07 15:33:00,6.282,-75.639,24.0659,1.433521032333374,1926,1
2013-01-07 15:33:00,6.271891,-75.631123,0.0,1.124766111373901,1895,0
2013-01-07 15:33:00,6.16793,-75.6438,26.5,1.503933668136597,1798,0
2013-01-07 15:33:00,6.096,-75.632,24.2027,0.838029205799103,1770,1
2013-01-07 15:50:00,6.318,-75.573,25.6024,1.438153147697449,1696,1
2013-01-07 15:50:00,6.26074,-75.57825,28.8,1.946417212486267,1494,0
2013-01-07 15:56:00,6.16793,-75.6438,26.7,1.503933668136597,1798,0
2013-01-07 15:56:00,6.144,-75.602,24.1383,1.699859023094177,1892,1
2013-01-07 17:06:00,6.344,-75.531,26.2844,3.072157144546509,1436,1
2013-01-07 17:06:00,6.345343,-75.504722,0.0,2.859522104263306,1475,0
2013-01-07 18:20:00,6.457,-75.365,23.4059,2.847474813461304,2275,1
2013-01-07 18:20:00,6.43495,-75.326646,0.0,3.703603506088257,1370,0
2013-01-07 19:37:00,6.253,-75.62,26.1286,1.830057144165039,1601,1
2013-01-07 19:37:00,6.271891,-75.631123,0.0,1.124766111373901,1895,0
2013-01-07 19:48:00,6.271891,-75.631123,0.0,1.124766111373901,1895,0
2013-01-07 19:48:00,6.247,-75.636,24.7047,1.554435014724731,1882,1
2013-01-07 20:10:00,6.16793,-75.6438,19.6,1.503933668136597,1798,0
2013-01-07 20:10:00,6.15,-75.638,24.9963,1.542566895484924,1700,1
2013-01-08 09:36:00,6.233,-75.527,23.7882,0.280412673950195,1837,1
2013-01-08 09:36:00,6.242238,-75.574031,23.8,0.25351557135582,1496,0
2013-01-08 11:50:00,6.323,-75.488,22.7615,0.244359567761421,2280,1
2013-01-08 11:50:00,6.345343,-75.504722,0.0,0.244941577315331,1475,0
2013-01-08 12:30:00,6.322,-75.522,25.0093,0.0,1845,1
2013-01-08 12:30:00,6.345343,-75.504722,0.0,0.244941577315331,1475,0
2013-01-08 16:11:00,6.345343,-75.504722,0.0,0.244941577315331,1475,0
2013-01-08 16:11:00,6.353,-75.561,25.3245,0.244941577315331,1601,1
2013-01-08 18:04:00,6.282,-75.639,24.0659,0.355100154876709,1926,1
2013-01-08 18:04:00,6.271891,-75.631123,0.0,0.0,1895,0
2013-01-08 21:46:00,6.112,-75.641,24.1125,0.299317270517349,1840,1
2013-01-08 21:46:00,6.16793,-75.6438,19.7,0.250950157642365,1798,0
2013-01-08 23:02:00,6.272,-75.631,24.4805,0.0,1892,1
2013-01-08 23:02:00,6.271891,-75.631123,0.0,0.0,1895,0
2013-01-09 10:23:00,6.16793,-75.6438,23.1,0.250950157642365,1798,0
2013-01-09 10:23:00,6.089,-75.633,24.1703,0.0,1766,1
2013-01-09 10:55:00,6.16793,-75.6438,23.4,0.250950157642365,1798,0
2013-01-09 10:55:00,6.072,-75.634,23.7619,0.0,1839,1
2013-01-09 14:09:00,6.277,-75.604,26.0462,0.0,1641,1
2013-01-09 14:09:00,6.259195,-75.588697,0.0,0.378917247056961,1517,0
2013-01-09 14:10:00,6.16793,-75.6438,26.7,0.250950157642365,1798,0
2013-01-09 14:10:00,6.161,-75.634,25.1539,0.258377820253372,1693,1
2013-01-09 14:14:00,6.242238,-75.574031,28.1,0.25351557135582,1496,0
2013-01-09 14:14:00,6.221,-75.592,26.8252,0.273289024829865,1512,1
2013-01-09 15:13:00,6.26074,-75.57825,28.9,0.0,1494,0
2013-01-09 15:13:00,6.287,-75.542,24.8896,0.0,1915,1
2013-01-09 15:15:00,6.242238,-75.574031,28.1,0.25351557135582,1496,0
2013-01-09 15:15:00,6.207,-75.607,26.1067,0.549974679946899,1660,1
2013-01-09 15:20:00,6.16793,-75.6438,26.0,0.250950157642365,1798,0
2013-01-09 15:20:00,6.072,-75.635,23.7008,0.0,1857,1
2013-01-09 15:22:00,6.259195,-75.588697,0.0,0.378917247056961,1517,0
2013-01-09 15:22:00,6.271,-75.603,25.9682,0.273289024829865,1665,1
2013-01-09 16:05:00,6.139,-75.635,24.8201,0.0,1723,1
2013-01-09 16:05:00,6.16793,-75.6438,26.2,0.250950157642365,1798,0
2013-01-09 16:18:00,6.16793,-75.6438,26.1,0.250950157642365,1798,0
2013-01-09 16:18:00,6.084,-75.642,23.8518,0.24628096818924,1861,1
2013-01-09 17:45:00,6.321,-75.546,25.8847,0.0,1600,1
2013-01-09 17:45:00,6.345343,-75.504722,0.0,0.244941577315331,1475,0
2013-01-09 21:16:00,6.345343,-75.504722,0.0,0.244941577315331,1475,0
2013-01-09 21:16:00,6.323,-75.491,23.7098,0.250950157642365,2048,1
2013-01-09 22:27:00,6.271891,-75.631123,0.0,0.0,1895,0
2013-01-09 22:27:00,6.265,-75.626,25.1345,0.0,1779,1
2013-01-09 23:11:00,6.345343,-75.504722,0.0,0.244941577315331,1475,0
2013-01-09 23:11:00,6.322,-75.487,22.369,0.0,2377,1
2013-01-10 08:32:00,6.16793,-75.6438,20.2,0.250950157642365,1798,0
2013-01-10 08:32:00,6.182,-75.668,23.0865,0.243829175829887,2157,1
2013-01-10 11:25:00,6.223,-75.627,25.76,0.284502357244492,1703,1
2013-01-10 11:25:00,6.271891,-75.631123,0.0,0.0,1895,0
2013-01-10 12:57:00,6.16793,-75.6438,26.2,0.250950157642365,1798,0
2013-01-10 12:57:00,6.087,-75.628,23.723,0.26032367348671,1842,1
2013-01-10 13:16:00,6.271891,-75.631123,0.0,0.0,1895,0
2013-01-10 13:16:00,6.282,-75.639,24.0659,0.355100154876709,1926,1
2013-01-10 14:10:00,6.322,-75.54,25.5211,0.0,1691,1
2013-01-10 14:10:00,6.345343,-75.504722,0.0,0.244941577315331,1475,0
2013-01-10 14:10:00,6.43495,-75.326646,0.0,0.256604492664337,1370,0
2013-01-10 14:10:00,6.482,-75.28,26.5422,0.244941577315331,1305,1
2013-01-10 14:41:00,6.349,-75.533,26.0086,0.244359567761421,1487,1
2013-01-10 14:41:00,6.345343,-75.504722,0.0,0.244941577315331,1475,0
2013-01-10 14:50:00,6.279,-75.548,25.5878,0.0,1735,1
2013-01-10 14:50:00,6.26074,-75.57825,29.8,0.0,1494,0
2013-01-10 15:53:00,6.345343,-75.504722,0.0,0.244941577315331,1475,0
2013-01-10 15:53:00,6.344,-75.573,25.8725,0.0,1505,1
2013-01-10 15:56:00,6.271,-75.549,25.6637,0.0,1700,1
2013-01-10 15:56:00,6.26074,-75.57825,29.0,0.0,1494,0
2013-01-10 16:14:00,6.345343,-75.504722,0.0,0.244941577315331,1475,0
2013-01-10 16:14:00,6.349,-75.576,25.4051,0.0,1602,1
2013-01-10 16:35:00,6.265,-75.6,26.5591,0.667886734008789,1535,1
2013-01-10 16:35:00,6.259195,-75.588697,27.7,0.378917247056961,1517,0
2013-01-10 17:08:00,6.327,-75.567,26.0377,0.0,1537,1
2013-01-10 17:08:00,6.345343,-75.504722,0.0,0.244941577315331,1475,0
2013-01-11 10:10:00,6.48,-75.213,0.0,0.0,-9999,1
2013-01-11 10:10:00,6.43495,-75.326646,0.0,0.256604492664337,1370,0
2013-01-11 11:42:00,6.26074,-75.57825,28.3,0.0,1494,0
2013-01-11 11:42:00,6.316,-75.581,25.1931,0.0,1820,1
2013-01-11 13:08:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-11 13:08:00,6.351,-75.499,26.4275,0.0,1472,1
2013-01-11 13:12:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-11 13:12:00,6.344,-75.576,25.8614,0.0,1513,1
2013-01-11 13:39:00,6.259195,-75.588697,29.1,0.0,1517,0
2013-01-11 13:39:00,6.276,-75.603,26.2467,0.0,1596,1
2013-01-11 15:20:00,6.457,-75.308,26.7138,0.0,1317,1
2013-01-11 15:20:00,6.43495,-75.326646,0.0,0.256604492664337,1370,0
2013-01-11 15:57:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-11 15:57:00,6.328,-75.523,24.9683,0.0,1833,1
2013-01-11 16:19:00,6.223,-75.627,25.76,0.0,1703,1
2013-01-11 16:19:00,6.271891,-75.631123,0.0,0.0,1895,0
2013-01-11 16:52:00,6.351,-75.5,26.4808,0.0,1457,1
2013-01-11 16:52:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-11 16:57:00,6.081,-75.645,23.6493,0.318890690803528,1913,1
2013-01-11 16:57:00,6.16793,-75.6438,25.7,0.0,1798,0
2013-01-12 10:25:00,6.076,-75.65,23.1203,7.883301734924316,2043,1
2013-01-12 10:25:00,6.16793,-75.6438,22.3,3.534985065460205,1798,0
2013-01-12 11:47:00,6.271891,-75.631123,0.0,1.214743137359619,1895,0
2013-01-12 11:47:00,6.267,-75.615,25.7551,0.5318962931633,1678,1
2013-01-12 12:40:00,6.235,-75.563,26.0796,2.69991135597229,1581,1
2013-01-12 12:40:00,6.242238,-75.574031,28.4,2.940629959106445,1496,0
2013-01-12 15:55:00,6.16793,-75.6438,25.2,3.534985065460205,1798,0
2013-01-12 15:55:00,6.137,-75.629,24.3582,3.270507574081421,1827,1
2013-01-12 17:00:00,6.259195,-75.588697,26.5,2.829996585845948,1517,0
2013-01-12 17:00:00,6.229,-75.612,26.4491,14.14747142791748,1590,1
2013-01-12 23:19:00,6.43495,-75.326646,0.0,0.0,1370,0
2013-01-12 23:19:00,6.415,-75.405,26.9053,0.245580196380615,1367,1
2013-01-13 13:18:00,6.271891,-75.631123,0.0,1.214743137359619,1895,0
2013-01-13 13:18:00,6.276,-75.636,24.4908,2.406314849853516,1856,1
2013-01-13 15:52:00,6.16793,-75.6438,22.0,4.769804954528809,1798,0
2013-01-13 15:52:00,6.138,-75.628,24.3133,3.741513252258301,1841,1
2013-01-14 06:42:00,6.364,-75.531,23.8833,0.511082768440247,2018,1
2013-01-14 06:42:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-14 11:54:00,6.26074,-75.57825,23.6,2.890771150588989,1494,0
2013-01-14 11:54:00,6.299,-75.574,26.0255,0.490879088640213,1644,1
2013-01-14 14:14:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-14 14:14:00,6.353,-75.55,24.9567,0.507305145263672,1702,1
2013-01-14 18:50:00,6.282,-75.639,24.0659,2.487948894500732,1926,1
2013-01-14 18:50:00,6.271891,-75.631123,0.0,1.46457850933075,1895,0
2013-01-14 19:45:00,6.366,-75.531,23.4972,0.753442704677582,2118,1
2013-01-14 19:45:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-15 14:40:00,6.411,-75.412,26.8379,0.529755830764771,1359,1
2013-01-15 14:40:00,6.43495,-75.326646,0.0,0.505364716053009,1370,0
2013-01-15 16:06:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-15 16:06:00,6.347,-75.516,26.4168,0.492561936378479,1439,1
2013-01-15 16:30:00,6.26074,-75.57825,23.9,3.910675287246704,1494,0
2013-01-15 16:30:00,6.265,-75.57,26.6818,3.558055639266968,1487,1
2013-01-16 15:20:00,6.26074,-75.57825,25.1,3.910675287246704,1494,0
2013-01-16 15:20:00,6.309,-75.585,24.9934,0.0,1895,1
2013-01-17 15:08:00,6.277,-75.604,26.0462,3.339578866958618,1641,1
2013-01-17 15:08:00,6.259195,-75.588697,25.6,6.34263801574707,1517,0
2013-01-17 16:35:00,6.26074,-75.57825,26.2,3.910675287246704,1494,0
2013-01-17 16:35:00,6.287,-75.542,24.8896,3.959362745285034,1915,1
2013-01-17 17:13:00,6.242238,-75.574031,26.5,6.572087287902832,1496,0
2013-01-17 17:13:00,6.207,-75.607,26.1067,8.59787654876709,1660,1
2013-01-17 18:33:00,6.258,-75.627,25.7699,5.293154239654541,1643,1
2013-01-17 18:33:00,6.271891,-75.631123,0.0,3.647682666778565,1895,0
2013-01-17 18:35:00,6.26074,-75.57825,23.8,3.910675287246704,1494,0
2013-01-17 18:35:00,6.265,-75.542,24.8504,4.783801078796387,1859,1
2013-01-17 18:46:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-17 18:46:00,6.335,-75.511,25.9061,0.0,1601,1
2013-01-17 19:40:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-17 19:40:00,6.335,-75.513,25.84,0.0,1615,1
2013-01-18 12:28:00,6.259195,-75.588697,25.6,6.34263801574707,1517,0
2013-01-18 12:28:00,6.279,-75.599,25.959,2.27719521522522,1673,1
2013-01-18 13:39:00,6.278,-75.614,25.311,3.166520595550537,1776,1
2013-01-18 13:39:00,6.271891,-75.631123,0.0,3.647682666778565,1895,0
2013-01-18 14:45:00,6.43495,-75.326646,0.0,0.505364716053009,1370,0
2013-01-18 14:45:00,6.515,-75.256,0.0,1.237571477890015,-9999,1
2013-01-18 15:10:00,6.345343,-75.504722,0.0,0.0,1475,0
2013-01-18 15:10:00,6.36,-75.481,25.0728,0.252173364162445,1799,1
2013-01-18 18:15:00,6.198,-75.581,26.4128,9.17455005645752,1531,1
2013-01-18 18:15:00,6.242238,-75.574031,24.0,6.572087287902832,1496,0
2013-01-18 18:32:00,6.259195,-75.588697,22.7,6.34263801574707,1517,0
2013-01-18 18:32:00,6.229,-75.612,26.4491,16.50601577758789,1590,1
2013-01-19 10:58:00,6.09,-75.631,24.1071,9.816795349121094,1775,1
2013-01-19 10:58:00,6.16793,-75.6438,19.8,4.318846702575684,1798,0
2013-01-19 15:33:00,6.242238,-75.574031,27.7,5.668076515197754,1496,0
2013-01-19 15:33:00,6.228,-75.578,26.711,7.718270778656006,1508,1
2013-01-20 18:26:00,6.442,-75.332,26.6992,2.02297592163086,1311,1
2013-01-20 18:26:00,6.43495,-75.326646,0.0,1.711077451705933,1370,0
2013-01-20 19:52:00,6.16793,-75.6438,20.4,3.348828792572021,1798,0
2013-01-20 19:52:00,6.187,-75.661,23.697,3.581722736358643,2001,1
2013-01-21 10:01:00,6.345343,-75.504722,0.0,3.594222784042358,1475,0
2013-01-21 10:01:00,6.353,-75.501,26.5654,3.52518630027771,1433,1
2013-01-21 19:00:00,6.421,-75.359,26.732,3.009461879730225,1333,1
2013-01-21 19:00:00,6.43495,-75.326646,0.0,2.502484321594238,1370,0
2013-01-22 17:55:00,6.338,-75.512,26.0949,3.60420823097229,1547,1
2013-01-22 17:55:00,6.345343,-75.504722,0.0,3.594222784042358,1475,0
2013-01-23 13:33:00,6.279,-75.601,25.9533,11.0470609664917,1670,1
2013-01-23 13:33:00,6.259195,-75.588697,24.3,11.90932273864746,1517,0
2013-01-23 15:46:00,6.265,-75.57,26.6818,9.006714820861816,1487,1
2013-01-23 15:46:00,6.26074,-75.57825,26.6,10.530951499938965,1494,0
2013-01-23 17:53:00,6.345343,-75.504722,0.0,3.594222784042358,1475,0
2013-01-23 17:53:00,6.37,-75.487,26.4182,4.229785919189453,1464,1
2013-01-23 18:03:00,6.351,-75.508,26.4411,4.213953971862793,1450,1
2013-01-23 18:03:00,6.345343,-75.504722,0.0,3.594222784042358,1475,0
2013-01-23 18:17:00,6.345343,-75.504722,0.0,3.594222784042358,1475,0
2013-01-23 18:17:00,6.342,-75.511,26.348,3.175200462341309,1478,1
2013-01-23 19:04:00,6.265,-75.626,25.1345,9.66058349609375,1779,1
2013-01-23 19:04:00,6.271891,-75.631123,0.0,8.475956916809082,1895,0
2013-01-23 21:26:00,6.345343,-75.504722,0.0,3.594222784042358,1475,0
2013-01-23 21:26:00,6.37,-75.492,26.4807,3.908465385437012,1453,1
2013-01-24 14:07:00,6.2,-75.587,26.5061,15.5975980758667,1534,1
2013-01-24 14:07:00,6.242238,-75.574031,26.3,13.23965072631836,1496,0
2013-01-25 13:00:00,6.349,-75.545,25.4866,2.4929039478302,1587,1
2013-01-25 13:00:00,6.345343,-75.504722,0.0,5.126962661743164,1475,0
2013-01-25 13:00:00,6.345343,-75.504722,0.0,5.126962661743164,1475,0
2013-01-25 13:00:00,6.339,-75.511,26.1915,6.404139041900635,1523,1
2013-01-25 15:16:00,6.109,-75.608,22.6267,12.037890434265137,2109,1
2013-01-25 15:16:00,6.16793,-75.6438,21.8,13.484342575073242,1798,0
2013-01-25 18:29:00,6.16793,-75.6438,19.8,13.484342575073242,1798,0
2013-01-25 18:29:00,6.08,-75.632,24.0163,7.822922706604004,1781,1
2013-01-26 11:09:00,6.266,-75.596,26.5951,9.923049926757812,1530,1
2013-01-26 11:09:00,6.259195,-75.588697,21.9,10.250724792480469,1517,0
2013-01-26 16:16:00,6.26074,-75.57825,26.6,9.131118774414062,1494,0
2013-01-26 16:16:00,6.265,-75.57,26.6818,7.981226921081543,1487,1
2013-01-27 14:00:00,6.345343,-75.504722,0.0,2.035863161087036,1475,0
2013-01-27 14:00:00,6.347,-75.513,26.4718,1.261825084686279,1434,1
2013-01-27 15:20:00,6.345343,-75.504722,0.0,2.035863161087036,1475,0
2013-01-27 15:20:00,6.317,-75.502,24.4821,4.331655502319336,1987,1
2013-01-27 15:39:00,6.259195,-75.588697,27.2,8.241192817687988,1517,0
2013-01-27 15:39:00,6.28,-75.602,25.8228,7.630157947540283,1699,1
2013-01-27 15:40:00,6.346,-75.508,26.4764,1.007630944252014,1447,1
2013-01-27 15:40:00,6.345343,-75.504722,0.0,2.035863161087036,1475,0
2013-01-27 17:00:00,6.087,-75.63,23.8918,7.164780616760254,1813,1
2013-01-27 17:00:00,6.16793,-75.6438,25.2,12.96455192565918,1798,0
2013-01-27 17:18:00,6.345343,-75.504722,0.0,2.035863161087036,1475,0
2013-01-27 17:18:00,6.314,-75.549,26.2331,2.321655035018921,1542,1
2013-01-27 18:23:00,6.26074,-75.57825,25.8,7.596840858459473,1494,0
2013-01-27 18:23:00,6.289,-75.556,26.4053,2.678386688232422,1545,1
2013-01-27 21:01:00,6.233,-75.539,24.8841,6.516729831695557,1663,1
2013-01-27 21:01:00,6.242238,-75.574031,24.2,8.72625732421875,1496,0
2013-01-28 08:29:00,6.16793,-75.6438,20.1,11.936524391174316,1798,0
